site,year,georegion,season,num_plots_sampled,DERIMB,EVATRO,HENSPP,MEDAEQ,ORTKOE,PISOCH,PYCHEL,SOLSPP,ASTSPP,LETNAN,PATMIN,PISBRE,PISGIG
Treasure Island,2012,CA South,Fall,1,0,0,0,0,0,102,0,0,0,0,0,0,0
Treasure Island,2012,CA South,Spring,1,0,0,0,0,0,66,0,0,0,0,0,0,0
Treasure Island,2013,CA South,Fall,1,0,0,0,0,0,259,0,0,0,0,0,0,0
Treasure Island,2013,CA South,Spring,1,0,0,0,0,0,70,0,0,0,0,0,0,0
Treasure Island,2014,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2014,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Treasure Island,2015,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2015,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Treasure Island,2016,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2016,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2017,CA South,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2017,CA South,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure Island,2018,CA South,Fall,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Treasure Island,2018,CA South,Spring,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Treasure Island,2019,CA South,Fall,1,0,0,0,0,0,4,0,0,0,0,0,0,0
Treasure Island,2020,CA South,Fall,1,0,0,0,0,0,16,0,0,0,0,0,0,0
White Point,2003,CA South,Fall,3,0,0,0,0,0,36,0,0,0,0,0,0,0
White Point,2004,CA South,Fall,3,0,0,0,0,0,25,0,0,0,0,0,0,0
White Point,2004,CA South,Spring,3,0,0,0,0,0,43,0,0,0,0,0,0,0
White Point,2005,CA South,Fall,3,0,0,0,0,0,47,0,0,0,0,0,0,0
White Point,2005,CA South,Spring,3,0,0,0,0,0,49,0,0,0,0,0,0,0
White Point,2006,CA South,Fall,3,0,0,0,0,0,193,0,0,0,0,0,0,0
White Point,2006,CA South,Spring,3,0,0,0,0,0,123,0,0,0,0,0,0,0
White Point,2007,CA South,Fall,3,0,0,0,0,0,199,0,0,0,0,1,0,0
White Point,2007,CA South,Spring,3,0,0,0,0,0,149,0,0,0,0,0,0,0
White Point,2008,CA South,Fall,3,0,0,0,0,0,95,0,0,0,0,0,0,0
White Point,2008,CA South,Spring,3,0,0,0,0,0,78,0,0,0,0,0,0,0
White Point,2009,CA South,Fall,3,0,0,0,0,0,64,0,0,0,0,0,0,1
White Point,2009,CA South,Spring,3,0,0,0,0,0,36,0,0,0,0,0,0,0
White Point,2010,CA South,Fall,3,0,0,0,0,0,43,0,0,0,0,0,0,0
White Point,2010,CA South,Spring,3,0,0,0,0,0,114,0,0,0,0,0,0,0
White Point,2011,CA South,Fall,3,0,0,0,0,0,57,0,0,0,0,0,0,0
White Point,2011,CA South,Spring,3,0,0,0,0,0,44,0,0,0,0,0,0,0
White Point,2012,CA South,Fall,3,0,0,0,0,0,99,0,0,0,0,0,0,0
White Point,2012,CA South,Spring,3,0,0,0,0,0,53,0,0,0,0,0,0,0
White Point,2013,CA South,Fall,3,0,0,0,0,0,9,0,0,0,0,0,0,0
White Point,2013,CA South,Spring,3,0,0,0,0,0,68,0,0,0,0,0,0,0
White Point,2014,CA South,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,2014,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,2015,CA South,Fall,3,0,0,0,0,0,17,0,0,0,0,0,0,0
White Point,2015,CA South,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0
White Point,2016,CA South,Fall,3,0,0,0,0,0,4,0,0,0,0,0,0,0
White Point,2016,CA South,Spring,3,0,0,0,0,0,3,0,0,0,0,0,0,0
White Point,2017,CA South,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
White Point,2017,CA South,Spring,3,0,0,0,0,0,14,0,0,0,0,0,0,0
White Point,2018,CA South,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
White Point,2019,CA South,Fall,3,0,0,0,0,0,6,0,0,0,0,0,0,0
White Point,2020,CA South,Fall,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Bob Creek,2000,OR,Summer,3,0,0,0,0,0,143,0,0,0,0,0,0,0
Bob Creek,2001,OR,Summer,3,0,0,0,0,0,143,0,0,0,0,0,0,0
Bob Creek,2002,OR,Summer,3,0,0,0,0,0,167,0,0,0,0,0,0,0
Bob Creek,2003,OR,Summer,3,0,0,0,0,0,146,0,0,0,0,0,0,0
Bob Creek,2004,OR,Summer,3,0,0,0,0,0,390,0,0,0,0,0,0,0
Bob Creek,2005,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2005,OR,Summer,4,0,0,0,0,0,312,0,0,0,0,0,0,0
Bob Creek,2006,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2006,OR,Summer,4,0,0,0,0,0,360,0,0,0,0,0,0,0
Bob Creek,2007,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2007,OR,Summer,4,0,0,0,0,0,271,0,0,0,0,0,0,0
Bob Creek,2008,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2008,OR,Summer,4,0,0,0,0,0,345,0,0,0,0,0,0,0
Bob Creek,2009,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2009,OR,Summer,4,0,0,0,0,0,264,0,0,0,0,0,0,0
Bob Creek,2010,OR,Summer,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2010,OR,Summer,4,0,0,0,0,0,339,0,0,0,0,0,0,0
Bob Creek,2011,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2011,OR,Summer,4,0,0,0,0,0,233,0,0,0,0,0,0,0
Bob Creek,2012,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2012,OR,Summer,4,0,0,0,0,0,485,0,0,0,0,0,0,0
Bob Creek,2013,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2013,OR,Summer,4,0,0,0,0,0,227,0,0,0,0,0,0,0
Bob Creek,2014,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Creek,2014,OR,Summer,4,0,0,0,0,0,140,0,0,0,0,0,0,0
Bob Creek,2015,OR,Summer,4,0,0,0,0,0,389,0,0,0,0,0,0,0
Bob Creek,2016,OR,Summer,4,0,0,0,0,0,468,0,0,0,0,0,0,0
Bob Creek,2017,OR,Summer,4,0,0,0,0,0,469,0,0,0,0,0,0,0
Bob Creek,2018,OR,Summer,4,0,0,0,0,0,959,0,0,0,0,0,0,0
Bob Creek,2019,OR,Summer,4,0,0,0,0,0,743,0,0,0,0,0,0,0
Bob Creek,2021,OR,Summer,4,0,0,0,0,0,592,0,0,0,0,0,0,0
Burnt Hill,2002,OR,Summer,3,0,0,0,0,0,434,0,0,0,0,0,0,0
Burnt Hill,2003,OR,Summer,3,0,0,0,0,0,438,0,0,0,0,0,0,0
Burnt Hill,2004,OR,Summer,3,0,0,0,0,0,622,0,0,0,0,0,0,0
Burnt Hill,2005,OR,Summer,3,0,0,0,0,0,539,0,0,0,0,0,0,0
Burnt Hill,2006,OR,Summer,3,0,0,0,0,0,694,0,0,0,0,0,0,0
Burnt Hill,2007,OR,Summer,3,0,0,2,0,0,526,0,0,0,0,0,0,0
Burnt Hill,2008,OR,Summer,3,0,0,2,0,0,401,0,0,0,0,0,0,0
Burnt Hill,2009,OR,Summer,3,0,0,0,0,0,469,0,0,0,0,0,0,0
Burnt Hill,2010,OR,Summer,3,0,0,0,0,0,349,0,0,0,0,0,0,0
Burnt Hill,2011,OR,Summer,3,0,0,0,0,0,318,0,0,0,0,0,0,0
Burnt Hill,2013,OR,Summer,3,0,0,0,0,0,218,0,0,0,0,0,0,0
Burnt Hill,2014,OR,Summer,3,0,0,7,0,0,429,0,0,0,0,0,0,0
Burnt Hill,2015,OR,Summer,3,0,0,1,0,0,24,0,0,0,0,0,0,0
Burnt Hill,2016,OR,Summer,3,0,0,4,0,0,61,0,0,0,0,0,0,0
Burnt Hill,2019,OR,Summer,3,0,0,3,0,0,80,0,0,0,0,0,0,0
Burnt Hill,2021,OR,Summer,3,0,0,4,0,0,185,0,0,0,0,0,0,0
Cape Arago,2000,OR,Summer,3,0,0,0,0,0,96,0,0,0,0,0,0,0
Cape Arago,2001,OR,Summer,3,0,0,0,0,0,51,0,0,0,0,0,0,0
Cape Arago,2002,OR,Summer,3,0,0,0,0,0,77,0,0,0,0,0,0,0
Cape Arago,2003,OR,Summer,3,0,0,0,0,0,73,0,0,0,0,0,0,0
Cape Arago,2004,OR,Summer,3,0,0,0,0,0,106,0,0,0,0,0,0,0
Cape Arago,2005,OR,Summer,3,0,0,0,0,0,106,0,0,0,0,0,0,0
Cape Arago,2006,OR,Summer,3,0,0,0,0,0,101,0,0,0,0,0,0,0
Cape Arago,2007,OR,Summer,3,0,0,0,0,0,85,0,0,0,0,0,0,0
Cape Arago,2008,OR,Summer,3,0,0,0,0,0,121,0,0,0,0,0,1,0
Cape Arago,2010,OR,Summer,3,0,0,1,0,0,39,0,0,0,0,0,0,0
Cape Arago,2011,OR,Summer,3,0,0,0,0,0,30,0,0,0,0,0,0,0
Cape Arago,2012,OR,Summer,3,0,0,0,0,0,33,0,0,0,0,0,0,0
Cape Arago,2013,OR,Summer,3,0,0,0,0,0,31,0,0,0,0,0,0,0
Cape Arago,2014,OR,Summer,3,0,0,13,0,0,29,0,0,0,0,0,0,0
Cape Arago,2015,OR,Summer,3,0,0,6,0,0,8,0,0,0,0,0,0,0
Cape Arago,2016,OR,Summer,3,0,0,171,0,0,7,0,0,0,0,0,0,0
Cape Arago,2017,OR,Summer,3,0,0,0,0,0,9,0,0,0,0,0,0,0
Cape Arago,2018,OR,Summer,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Cape Arago,2019,OR,Summer,3,0,0,1,0,0,67,0,0,0,0,0,0,0
Cape Arago,2021,OR,Summer,3,0,0,0,0,0,46,0,0,0,0,0,0,0
Ecola,2001,OR,Summer,3,0,0,0,0,0,66,0,0,0,0,0,0,0
Ecola,2002,OR,Summer,3,0,0,0,0,0,76,0,0,0,0,0,0,0
Ecola,2003,OR,Summer,3,0,0,0,0,0,142,0,0,0,0,0,0,0
Ecola,2004,OR,Summer,3,0,0,0,0,0,164,0,0,0,0,0,0,0
Ecola,2005,OR,Summer,3,0,0,0,0,0,232,0,0,0,0,0,0,0
Ecola,2006,OR,Summer,3,0,0,0,0,0,93,0,0,0,0,0,0,0
Ecola,2007,OR,Summer,3,0,0,0,0,0,114,0,0,0,0,0,0,0
Ecola,2008,OR,Summer,3,0,0,0,0,0,79,0,0,0,0,0,0,0
Ecola,2009,OR,Summer,3,0,0,0,0,0,126,0,0,0,0,0,0,0
Ecola,2010,OR,Summer,3,0,0,0,0,0,135,0,0,0,0,0,0,0
Ecola,2011,OR,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecola,2011,OR,Summer,3,0,0,0,0,0,66,0,0,0,0,0,0,0
Ecola,2013,OR,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecola,2013,OR,Summer,3,0,0,0,0,0,138,0,0,0,0,0,0,0
Ecola,2014,OR,Summer,3,0,0,0,0,0,31,0,0,0,0,0,0,0
Ecola,2016,OR,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Fogarty Creek,2000,OR,Summer,3,0,0,0,0,0,225,0,0,0,0,0,0,0
Fogarty Creek,2001,OR,Summer,3,0,0,0,0,0,198,0,0,0,0,0,0,0
Fogarty Creek,2002,OR,Summer,3,0,0,0,0,0,266,0,0,0,0,0,0,0
Fogarty Creek,2003,OR,Summer,2,0,0,0,0,0,360,0,0,0,0,0,0,0
Fogarty Creek,2004,OR,Summer,3,0,0,0,0,0,718,0,0,0,0,0,0,0
Fogarty Creek,2005,OR,Summer,3,0,0,0,0,0,432,0,0,0,0,0,0,0
Fogarty Creek,2006,OR,Summer,3,0,0,0,0,0,735,0,0,0,0,0,0,0
Fogarty Creek,2007,OR,Summer,3,0,0,0,0,0,392,0,0,0,0,0,0,0
Fogarty Creek,2008,OR,Summer,3,0,0,0,0,0,363,0,0,0,0,0,0,0
Fogarty Creek,2009,OR,Summer,3,1,0,1,0,0,272,0,0,0,0,0,0,0
Fogarty Creek,2010,OR,Summer,3,0,0,0,0,0,259,0,0,0,0,0,0,0
Fogarty Creek,2011,OR,Summer,3,0,0,0,0,0,212,0,0,0,0,0,0,0
Fogarty Creek,2012,OR,Summer,3,0,0,1,0,0,249,0,0,0,0,0,0,0
Fogarty Creek,2013,OR,Summer,3,0,0,0,0,0,301,0,0,0,0,0,0,0
Fogarty Creek,2014,OR,Summer,3,0,0,0,0,0,48,0,0,0,0,0,0,0
Fogarty Creek,2015,OR,Summer,3,0,0,0,0,0,192,0,0,0,0,0,0,0
Fogarty Creek,2016,OR,Summer,3,0,0,5,0,0,252,0,0,0,0,0,0,0
Fogarty Creek,2017,OR,Summer,3,0,0,0,0,0,261,0,0,0,0,0,0,0
Fogarty Creek,2018,OR,Summer,3,0,0,0,0,0,394,0,0,0,0,0,0,0
Fogarty Creek,2019,OR,Summer,3,0,0,2,0,0,356,0,0,0,0,0,0,0
Fogarty Creek,2021,OR,Summer,3,0,0,1,0,0,420,0,0,0,0,0,0,0
Kydikabbit Point,2008,WA Olympic Coast,Summer,3,0,0,0,0,0,27,0,0,0,0,0,0,0
Kydikabbit Point,2009,WA Olympic Coast,Summer,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Kydikabbit Point,2010,WA Olympic Coast,Summer,3,0,0,5,0,0,14,0,0,0,0,0,0,0
Kydikabbit Point,2011,WA Olympic Coast,Summer,3,0,0,1,0,0,11,0,0,0,0,0,0,0
Kydikabbit Point,2012,WA Olympic Coast,Summer,3,0,0,2,0,0,10,0,0,0,0,0,0,0
Kydikabbit Point,2013,WA Olympic Coast,Summer,3,0,5,2,0,0,4,0,0,0,0,0,0,0
Kydikabbit Point,2014,WA Olympic Coast,Summer,3,0,0,1,0,0,7,0,0,0,0,0,0,0
Kydikabbit Point,2016,WA Olympic Coast,Summer,3,0,0,2,0,0,1,0,0,0,0,0,0,0
Kydikabbit Point,2017,WA Olympic Coast,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Kydikabbit Point,2018,WA Olympic Coast,Summer,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Kydikabbit Point,2019,WA Olympic Coast,Summer,3,0,0,8,0,0,2,0,0,0,0,0,0,0
Kydikabbit Point,2021,WA Olympic Coast,Summer,3,0,0,2,0,0,0,0,0,0,0,0,0,0
Point Grenville,2008,WA Olympic Coast,Summer,3,0,0,0,0,0,360,0,0,0,0,0,0,0
Point Grenville,2010,WA Olympic Coast,Summer,3,0,0,0,0,0,342,0,0,0,0,0,0,0
Point Grenville,2011,WA Olympic Coast,Summer,3,0,0,0,0,0,318,0,0,0,0,0,0,0
Point Grenville,2012,WA Olympic Coast,Summer,3,0,0,0,0,0,356,0,0,0,0,0,0,0
Point Grenville,2013,WA Olympic Coast,Summer,3,0,0,0,0,0,461,0,0,0,0,0,0,0
Point Grenville,2014,WA Olympic Coast,Summer,3,0,0,0,0,0,262,0,0,0,0,0,0,0
Point Grenville,2015,WA Olympic Coast,Summer,3,0,0,0,0,0,30,0,0,0,0,0,0,0
Point Grenville,2016,WA Olympic Coast,Summer,3,0,0,0,0,0,31,0,0,0,0,0,0,0
Point Grenville,2017,WA Olympic Coast,Summer,3,0,0,0,0,0,77,0,0,0,0,0,0,0
Point Grenville,2018,WA Olympic Coast,Summer,3,0,0,0,0,0,110,0,0,0,0,0,0,0
Point Grenville,2019,WA Olympic Coast,Summer,3,0,0,0,0,0,91,0,0,0,0,0,0,0
Point Grenville,2021,WA Olympic Coast,Summer,3,0,0,0,0,0,98,0,0,0,0,0,0,0
Freshwater Bay,2014,WA Salish Sea,Summer,3,0,1,15,0,0,30,2,0,0,0,0,0,0
Freshwater Bay,2015,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2015,WA Salish Sea,Summer,3,0,0,16,0,0,1,0,0,0,0,0,0,0
Freshwater Bay,2016,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2016,WA Salish Sea,Summer,3,0,1,18,0,0,3,0,0,0,0,0,0,0
Freshwater Bay,2017,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2017,WA Salish Sea,Summer,3,0,0,6,0,1,1,0,0,0,0,0,0,0
Freshwater Bay,2018,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2018,WA Salish Sea,Summer,3,0,0,8,0,2,0,0,0,0,0,0,0,0
Freshwater Bay,2019,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2019,WA Salish Sea,Summer,3,0,0,3,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2020,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2020,WA Salish Sea,Summer,3,0,0,1,0,0,1,0,0,0,0,0,0,0
Freshwater Bay,2021,WA Salish Sea,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Freshwater Bay,2021,WA Salish Sea,Summer,3,0,0,3,0,1,0,0,0,0,0,0,0,0
Hat Island East,2010,WA Salish Sea,Summer,3,0,0,0,0,0,10,0,0,0,0,0,0,0
Hat Island East,2011,WA Salish Sea,Summer,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Hat Island East,2012,WA Salish Sea,Summer,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Hat Island East,2013,WA Salish Sea,Summer,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Hat Island East,2014,WA Salish Sea,Summer,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Hat Island East,2015,WA Salish Sea,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hat Island East,2015,WA Salish Sea,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Hat Island East,2015,WA Salish Sea,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hat Island East,2016,WA Salish Sea,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Hat Island East,2016,WA Salish Sea,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hat Island East,2017,WA Salish Sea,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hat Island East,2018,WA Salish Sea,Summer,3,0,3,0,0,0,0,0,0,0,0,0,0,0
Hat Island East,2019,WA Salish Sea,Summer,3,0,2,0,0,0,0,0,0,0,0,0,0,0
Hat Island East,2020,WA Salish Sea,Summer,3,0,2,0,0,0,2,0,0,0,0,0,0,0
Hat Island East,2021,WA Salish Sea,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hat Island West,2009,WA Salish Sea,Summer,3,0,0,0,0,0,18,0,0,0,0,0,0,0
Hat Island West,2010,WA Salish Sea,Summer,3,0,0,0,0,0,19,0,0,0,0,0,0,0
Hat Island West,2011,WA Salish Sea,Summer,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Hat Island West,2012,WA Salish Sea,Summer,3,0,0,0,0,0,9,0,0,0,0,0,0,0
Hat Island West,2013,WA Salish Sea,Fall,3,0,0,0,0,0,11,0,0,0,0,0,0,0
Hat Island West,2013,WA Salish Sea,Summer,3,0,0,0,0,0,9,0,0,0,0,0,0,0
Hat Island West,2014,WA Salish Sea,Summer,3,0,0,0,0,0,22,0,0,0,0,0,0,0
Hat Island West,2015,WA Salish Sea,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Hat Island West,2015,WA Salish Sea,Spring,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Hat Island West,2015,WA Salish Sea,Summer,3,0,0,0,0,0,4,0,0,0,0,0,0,0
Hat Island West,2016,WA Salish Sea,Fall,3,0,0,0,0,0,3,0,0,0,0,0,0,0
Hat Island West,2016,WA Salish Sea,Summer,3,0,0,0,0,0,9,0,0,0,0,0,0,0
Hat Island West,2017,WA Salish Sea,Summer,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Hat Island West,2018,WA Salish Sea,Summer,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Hat Island West,2019,WA Salish Sea,Summer,3,0,2,0,0,0,7,0,0,0,0,0,0,0
Hat Island West,2020,WA Salish Sea,Summer,3,0,5,0,0,0,11,0,0,0,0,0,0,0
Hat Island West,2021,WA Salish Sea,Summer,3,0,1,0,0,0,7,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2014,WA Salish Sea,Summer,2,0,22,0,0,0,233,1,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2015,WA Salish Sea,Summer,2,0,14,0,0,0,138,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2016,WA Salish Sea,Summer,2,0,11,0,0,0,22,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2017,WA Salish Sea,Summer,2,0,0,0,0,0,7,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2018,WA Salish Sea,Summer,2,0,0,0,0,0,4,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2019,WA Salish Sea,Summer,2,0,2,0,0,0,2,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2020,WA Salish Sea,Summer,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Manchester State Park; Central Puget Sound,2021,WA Salish Sea,Summer,2,0,0,0,0,0,3,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2014,WA Salish Sea,Summer,1,0,0,0,0,0,2,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2015,WA Salish Sea,Summer,1,0,0,0,0,0,6,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2016,WA Salish Sea,Summer,1,0,0,0,0,0,3,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2017,WA Salish Sea,Summer,1,0,0,0,0,0,3,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2018,WA Salish Sea,Summer,1,0,4,0,0,0,4,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2019,WA Salish Sea,Summer,1,0,1,0,0,0,1,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2020,WA Salish Sea,Summer,1,0,19,0,0,0,3,0,0,0,0,0,0,0
McDonald Cove; Hood Canal,2021,WA Salish Sea,Summer,1,0,7,0,0,0,2,0,0,0,0,0,0,0
Post Point,2009,WA Salish Sea,Summer,3,0,2,0,0,0,434,0,0,0,0,0,0,0
Post Point,2010,WA Salish Sea,Summer,3,0,0,0,0,0,472,0,0,0,0,0,0,0
Post Point,2011,WA Salish Sea,Summer,3,0,0,0,0,0,163,0,0,0,0,0,0,0
Post Point,2012,WA Salish Sea,Summer,3,0,0,0,0,0,254,0,0,0,0,0,0,0
Post Point,2013,WA Salish Sea,Summer,3,0,0,0,0,0,60,0,0,0,0,0,0,0
Post Point,2014,WA Salish Sea,Summer,3,0,0,0,0,0,74,0,0,0,0,0,0,0
Post Point,2015,WA Salish Sea,Summer,3,0,2,0,0,0,100,0,0,0,0,0,0,0
Post Point,2016,WA Salish Sea,Summer,3,0,0,0,0,0,62,0,0,0,0,0,0,0
Post Point,2017,WA Salish Sea,Summer,3,1,0,0,0,0,62,0,0,0,0,0,0,0
Post Point,2018,WA Salish Sea,Summer,3,0,0,0,0,0,34,0,0,0,0,0,0,0
Post Point,2019,WA Salish Sea,Summer,3,0,0,0,0,0,295,0,0,0,0,0,0,0
Post Point,2020,WA Salish Sea,Summer,3,0,2,0,0,0,77,0,0,0,0,0,0,0
Post Point,2021,WA Salish Sea,Summer,3,3,1,0,0,0,82,0,0,0,0,0,0,0
Saddlebag North Cove,2009,WA Salish Sea,Summer,3,0,0,0,0,0,50,0,0,0,0,0,0,0
Saddlebag North Cove,2010,WA Salish Sea,Summer,3,0,0,0,0,0,35,0,0,0,0,0,0,0
Saddlebag North Cove,2011,WA Salish Sea,Summer,3,0,0,0,0,0,45,0,0,0,0,0,0,0
Saddlebag North Cove,2012,WA Salish Sea,Summer,3,0,0,0,0,0,17,0,0,0,0,0,0,0
Saddlebag North Cove,2013,WA Salish Sea,Fall,3,0,1,0,0,0,28,0,0,0,0,0,0,0
Saddlebag North Cove,2013,WA Salish Sea,Summer,3,0,0,0,0,0,16,0,0,0,0,0,0,0
Saddlebag North Cove,2014,WA Salish Sea,Summer,3,0,0,0,0,0,48,0,0,0,0,0,0,0
Saddlebag North Cove,2015,WA Salish Sea,Fall,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Saddlebag North Cove,2015,WA Salish Sea,Spring,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Saddlebag North Cove,2015,WA Salish Sea,Summer,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Saddlebag North Cove,2016,WA Salish Sea,Fall,3,0,0,0,0,0,18,0,0,0,0,0,0,0
Saddlebag North Cove,2016,WA Salish Sea,Summer,3,0,0,1,0,0,4,0,0,0,0,0,0,0
Saddlebag North Cove,2017,WA Salish Sea,Summer,3,0,3,0,0,0,15,0,0,0,0,0,0,0
Saddlebag North Cove,2018,WA Salish Sea,Summer,3,0,28,0,0,0,26,0,0,0,0,0,0,0
Saddlebag North Cove,2019,WA Salish Sea,Summer,3,0,6,0,0,0,26,0,0,0,0,0,0,0
Saddlebag North Cove,2020,WA Salish Sea,Summer,3,0,2,0,0,0,165,0,0,0,0,0,0,0
Saddlebag North Cove,2021,WA Salish Sea,Summer,3,0,0,0,0,0,63,0,0,0,0,0,0,0
Saddlebag South East,2009,WA Salish Sea,Summer,3,0,0,0,0,0,98,1,0,0,0,0,0,0
Saddlebag South East,2010,WA Salish Sea,Summer,3,0,0,0,0,0,81,0,0,0,0,0,0,0
Saddlebag South East,2011,WA Salish Sea,Summer,3,0,0,0,0,0,43,0,0,0,0,0,0,0
Saddlebag South East,2012,WA Salish Sea,Summer,3,0,0,0,0,0,37,0,0,0,0,0,0,0
Saddlebag South East,2013,WA Salish Sea,Fall,3,0,0,0,0,0,47,0,0,0,0,0,0,0
Saddlebag South East,2013,WA Salish Sea,Summer,3,0,0,0,0,0,12,0,0,0,0,0,0,0
Saddlebag South East,2014,WA Salish Sea,Summer,3,0,0,0,0,0,7,0,0,0,0,0,0,0
Saddlebag South East,2015,WA Salish Sea,Fall,3,0,0,0,0,0,5,0,0,0,0,0,0,0
Saddlebag South East,2015,WA Salish Sea,Spring,3,0,0,0,0,0,2,0,0,0,0,0,0,0
Saddlebag South East,2015,WA Salish Sea,Summer,3,0,1,0,0,0,8,0,0,0,0,0,0,0
Saddlebag South East,2016,WA Salish Sea,Fall,3,0,1,0,0,0,4,0,0,0,0,0,0,0
Saddlebag South East,2016,WA Salish Sea,Summer,3,0,0,0,0,0,6,0,0,0,0,0,0,0
Saddlebag South East,2017,WA Salish Sea,Summer,3,0,1,0,0,0,1,0,0,0,0,0,0,0
Saddlebag South East,2018,WA Salish Sea,Summer,3,0,1,0,0,0,2,0,0,0,0,0,0,0
Saddlebag South East,2019,WA Salish Sea,Summer,3,0,1,0,0,0,2,0,0,0,0,0,0,0
